url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu,tce
0.7912,12.3653,7.026287,4.269889,0.118145301,13.692,0.05443792,0.028,254.2779052,0.116550409,5.515195,277.8131221,0.02,290.3845297,0.1406875
0.7001,15.1511,7.00386,2.391006,0.092923585,13.6702,0.09088667,0.099,206.67,0.331266333,7.060005,92.11420781,0.39,44.28451654,0.4403402
0.83292,16.8921,6.961966,5.521473,0.130386191,13.6617,0.1153834,0.133,334.4780614,0.368444139,2.36341,390.3879721,17.23,472.2192815,0.3706074
0.8553,14.2265,7.345049,3.72424,0.093920576,13.6188,0.130248,0.102,214.36,0.460622668,5.261705,92.11420781,0.39,44.28451654,0.5476087
0.82971,11.3231,6.977905,1.387565,0.106008072,13.6021,0.05826349,0.14,211.8414064,0.029556597,0.91726,129.3138679,0.12,95.03284876,0.3372209
0.71689,11.3071,6.862436,2.401984,0.103985321,13.591,0.07337223,0.084,275.9825219,0.469255364,1.94054,390.3879721,17.23,472.2192815,0.1616675
0.7759,12.3579,6.937277,4.153116,0.11753068,13.5388,0.04185479,0.053,223.6259843,0.093287193,5.03213,206.6387024,0.1,95.03284876,0.1320252
0.8029,14.3478,7.060427,3.504713,0.127969395,13.5136,0.09814047,0.243,265.9037809,0.144392146,10.28687,277.8131221,0.02,290.3845297,0.3658903
0.86179,17.1425,7.448523,4.353021,0.11990839,13.5047,0.1365937,0.093,310.3385503,0.380985463,7.14349,390.3879721,17.23,472.2192815,0.5425848
0.881,13.18754111,7.208066,5.470999,0.233256877,13.4982,0.0901351,0.163,275.5547714,1.044129843,3.76306,277.8131221,0.02,290.3845297,0.396559
0.888,11.9243,6.975873,4.133479,0.188647889,13.4546,0.02328775,0.046,212.77,1.245029899,2.236275,129.3138679,0.12,44.28451654,0.09938662
0.6924,10.8902,6.800957,2.057575,0.106303087,13.4022,0.07207101,0.066,265.7076336,0.55923429,2.30211,363.3586174,0.07,687.6163291,0.1569645
0.95,14.3222,6.864398,2.610493,0.087433727,13.385,0.1201614,0.109,281.341345,0.449593148,0.73292,363.3586174,0.07,687.6163291,0.4260355
0.5095,9.97117,6.337835,0.5878794,0.034745052,13.3301,0.02521128,0.036,61.53,0.037268865,0.4221,125.7,0,96.61290641,0.1720921
0.71053,17.5745,6.917425,2.064156,0.110774379,13.2784,0.04193853,0.067,277.150463,0.127340836,0.65957,390.3879721,17.23,687.6163291,0.09241865
0.78025,18.6167,7.099057,3.509811,0.136997341,13.2614,0.05871624,0.14,288.9372055,0.788711348,0.75842,390.3879721,17.23,687.6163291,0.1093596
0.757,17.8935,7.146842,4.509366,0.148899539,13.2603,0.05370912,0.122,258.5504597,0.79643513,0.440645,277.8131221,0.02,290.3845297,0.1004364
0.82653,10.4443,6.947296,1.253624,0.104784346,13.2253,0.04644269,0.123,185.37,0.025988412,0.971585,92.11420781,0.39,44.28451654,0.2883388
0.79439,14.998,6.780688,2.640674,0.118480885,13.158,0.04218437,0.054,280.6503545,0.171190662,1.46864,390.3879721,17.23,687.6163291,0.0728988
0.84266,15.4392,7.210727,3.609071,0.15368754,13.1441,0.1144492,0.442,295.9177493,0.173174283,12.30896,390.3879721,17.23,687.6163291,0.4224266
0.814,14.7855,6.989682,4.297387,0.102872509,13.0938,0.04390302,0.167,186.44,0.341125257,3.053285,92.11420781,0.39,48.68357734,0.2163934
0.6097,7.07423,6.524192,1.23114,0.067255777,13.0811,0.01626175,0.045,61.31,0.246591088,1.33891,125.7,0,96.61290641,0.1060396
0.703,14.4128,6.945257,3.538362,0.13140121,13.0769,0.01738907,0.185,168.04,0.845140515,0.517085,95.48683697,0.15,64.74577466,0.09817511
0.8234,10.215,6.910342,1.159662,0.097189016,13.0676,0.03601481,0.208,150.82,0.030491773,1.2645,95.48683697,0.15,48.68357734,0.2354319
0.71552,12.7941,6.8681,3.387203,0.205026455,13.013,0.04466431,0.014,278.39641,1.102644931,0.62272,390.3879721,17.23,687.6163291,0.08711358
0.74,11.2613,6.706269,2.77029,0.094470565,12.9926,0.02583055,0.507,165.86,1.389656117,2.29611,95.48683697,0.15,64.74577466,0.1173138
0.70375,16.9596,6.58787,2.551128,0.109602144,12.99,0.02790147,0.096,280.2825406,0.26175771,0.61402,390.3879721,17.23,687.6163291,0.05811242
0.751,13.0201,6.820446,4.812308,0.104278005,12.9448,0.04926873,0.301,199.4,0.453715735,3.649985,95.48683697,0.15,48.68357734,0.2810144
0.86451,12.48223778,7.6033,7.28281,0.227554128,12.8994,0.3538231,0.087,243.1434582,0.780863068,18.67929,206.6387024,0.1,95.03284876,1.318261
0.7218,14.1418,6.802772,2.492383,0.113875348,12.8981,0.04149404,0.041,267.9453296,0.187264103,1.487975,363.3586174,0.07,512.8383186,0.07114855
0.682,16.6628,6.914562,2.004245,0.104272078,12.8856,0.03995765,0.065,263.8190162,0.133312038,0.763655,363.3586174,0.07,512.8383186,0.09005289
0.705,12.7264,6.822966,3.389439,0.097248127,12.88,0.02602898,0.076,222.831332,0.177378086,1.52345,206.6387024,0.1,95.03284876,0.06594252
0.6781,15.5866,6.695355,2.352989,0.098860903,12.8774,0.02976364,0.031,239.122646,0.382845616,0.41906,277.8131221,0.02,290.3845297,0.1174039
0.7367,12.5902,6.871795,2.90689,0.133316669,12.8459,0.05494286,0.039,247.3756952,0.44363265,0.80415,277.8131221,0.02,290.3845297,0.2180726
0.681,16.5638,6.580952,2.510482,0.103374154,12.8294,0.02742961,0.077,264.5230107,0.268874607,0.608735,363.3586174,0.07,512.8383186,0.05526232
0.9498,13.4864,6.851491,2.486243,0.081522724,12.7691,0.1132352,0.117,267.4902476,0.464651571,1.62349,277.8131221,0.02,512.8383186,0.4061444
0.82,15.6211,7.022911,4.616275,0.114253071,12.7264,0.04723425,0.242,217.24,0.317562427,3.30746,129.3138679,0.12,44.28451654,0.2194204
0.8527,12.9302,7.299356,3.546355,0.090790592,12.702,0.1097443,0.096,173.11,0.477521402,4.773485,106.2334968,0,64.74577466,0.4679618
0.712,13.5854,6.827616,3.498536,0.101234568,12.6906,0.03937426,0.046,252.5479562,0.19344049,1.604865,277.8131221,0.02,290.3845297,0.06901446
0.877,12.75656944,7.177716,5.502634,0.227790433,12.6634,0.08374393,0.341,238.9574045,1.049589727,3.57605,206.6387024,0.1,95.03284876,0.3912242
0.745,13.1272,6.624338,2.44695,0.091404225,12.6389,0.02747438,0.238,161.77,0.555264184,1.579165,95.48683697,0.15,64.74577466,0.1560173
0.8136,8.93584,6.820364,1.057665,0.09036689,12.5709,0.03754225,0.086,103.99,0.038876546,1.3025,124.3355367,0,104.5081246,0.2308611
0.8807,11.8042,6.947396,3.850075,0.192553606,12.4706,0.02217726,0.038,182.71,1.464899105,2.05444,92.11420781,0.39,48.68357734,0.1000989
0.737,12.1488,6.585171,2.369989,0.087978211,12.464,0.02746462,0.111,118.68,0.540039599,1.60034,106.2334968,0,104.5081246,0.156115
0.6646,15.2391,6.690503,2.273092,0.102479141,12.4463,0.02315421,0.039,207.563116,0.397463801,0.60234,206.6387024,0.1,95.03284876,0.1102813
0.9496,13.368,6.815012,2.445713,0.081927793,12.4324,0.1050815,0.204,250.6239433,0.461644408,1.54758,206.6387024,0.1,290.3845297,0.4052061
0.762,14.0367,6.856181,5.119431,0.12374378,12.4286,0.05861405,0.284,246.9187326,0.399181852,4.37354,129.3138679,0.12,95.03284876,0.2992865
0.7412,12.5975,6.863088,2.754203,0.136271111,12.4282,0.05662063,0.039,261.3116416,0.504858316,0.60511,363.3586174,0.07,512.8383186,0.207762
0.7599,11.3764,6.865186,3.109309,0.106872889,12.4122,0.03278248,0.047,202.97,0.080443815,4.60979,129.3138679,0.12,44.28451654,0.1239708
0.89382,13.7307,6.751554,3.692662,0.153508291,12.3962,0.01998269,0.119,301.4664029,1.083294037,0.13369,390.3879721,17.23,687.6163291,0.05773855
0.8004,13.6354,7.029024,3.463078,0.12676823,12.3831,0.08593529,0.191,232.4958159,0.143979366,9.084725,206.6387024,0.1,95.03284876,0.3291786
0.76261,12.9908,6.85267,2.948198,0.129026015,12.3828,0.05728284,0.049,275.717752,0.517555546,0.31577,390.3879721,17.23,687.6163291,0.1945223
0.82604,13.1009,7.143479,3.618585,0.123533045,12.3297,0.06175792,0.04,281.933779,0.193573014,6.37366,390.3879721,17.23,687.6163291,0.1535453
1,9.52229,7.158004,3.341546,0.123551169,12.3247,0.1315585,0.032,140.84,2.275428085,4.914325,124.3355367,0,104.5081246,0.5307192
0.732,11.0102,6.647,2.667499,0.092196347,12.3209,0.01585726,0.284,124.29,1.471956202,2.246425,106.2334968,0,104.5081246,0.08752127
0.698,13.4515,6.901196,3.509571,0.131858205,12.3139,0.01717819,0.114,129.17,0.871607712,0.44993,106.2334968,0,104.5081246,0.09627637
0.71,16.1361,7.036228,2.475987,0.088329125,12.2721,0.09440602,0.186,232.177901,0.317328794,6.001615,129.3138679,0.12,95.03284876,0.4417923
0.72476,15.0563,7.213003,3.460907,0.094810379,12.1015,0.04131655,0.182,296.0865124,0.263330023,1.97995,390.3879721,17.23,472.2192815,0.2032439
0.671,15.8654,6.902793,2.466537,0.102448332,12.0944,0.03677628,0.081,251.5992579,0.145188456,1.110205,277.8131221,0.02,290.3845297,0.08880262
0.60592,14.8592,6.484194,1.531611,0.178904716,12.0908,0.04354628,0.17,232.7461043,0.002291368,0.10129,363.3586174,0.07,687.6163291,0.1331547
0.705,14.7676,7.213896,3.559745,0.101146684,12.0879,0.04048626,0.221,285.1153256,0.269867307,1.852475,363.3586174,0.07,687.6163291,0.1892528
0.8315,13.94322294,7.206872,3.273308,0.164809459,12.0711,0.1648627,0.194,237.1519713,0.431096153,7.72944,277.8131221,0.02,290.3845297,0.8001051
0.692,11.9146,6.792678,2.055347,0.093900632,12.0603,0.01351458,0.125,197.83,0.178739556,1.20499,129.3138679,0.12,44.28451654,0.06230372
0.8293,13.32207765,7.180506,3.190223,0.177905247,11.9238,0.1502359,0.305,213.2998214,0.410949599,20.71674,206.6387024,0.1,95.03284876,0.7616306
0.7257,12.2027,6.853282,2.920267,0.126994494,11.9215,0.0475425,0.069,221.4712063,0.453979091,0.67447,206.6387024,0.1,95.03284876,0.214141
