TCE,url,mkd,uis,hcl,fin,gov,agdp,enc,mar,cor,gtfp,gtec,dig,fte,open,fdi,epu,wpu,cpu
-0.504555665,-0.228967511,0.951409601,0.580987295,-0.468421727,0.258337201,2.237334214,0.1166218,-0.111180757,-0.591657393,-0.006895463,0.364970723,30,0.619356155,1.358876992,-0.384638185,-0.437982338,1.599788095,-0.337942595,0.7283237
-0.520534162,-0.151527462,0.975843654,0.60888496,-0.374743928,0.348825693,2.402024524,0.1357419,-0.181848346,0.063421543,0.598384241,0.510403706,12,0.770966295,1.529337978,-0.442107543,-0.441706459,1.850868946,2.998705811,1
-0.419228642,-0.95257623,-1.631712786,-0.192189783,-0.46194948,-0.543145686,-0.268071779,0.0891158,-0.458231094,-0.597114098,-0.174313254,0.550129729,13,1.067468282,-0.366512921,-0.458151479,-0.414969978,-0.607868303,-0.351553632,0.6651851
-0.412979942,-0.835337702,-1.261416259,-0.174103144,-0.444598627,-0.512093837,-0.110785657,0.0984215,-0.447717777,1.323349331,8.454142102,0.301675548,24,-1.980184771,-0.366512921,-0.540178335,-0.404815705,-0.620543064,-0.351553632,0.0813397
-0.402901459,-0.724361172,-1.14122441,-0.135177111,-0.426195992,-0.426940618,0.381358522,0.0980001,-0.437486224,1.064847286,-0.071286921,0.296155989,34,-1.396110612,0.094047838,-0.511872882,-0.394064774,-0.788696378,-0.351553632,0.0936121
-0.398309405,-0.622081863,-1.012434582,-0.019494909,-0.417406002,-0.329605035,0.505261757,0.0959859,-0.437289398,-0.140383212,0.933219822,0.383231793,30,-0.825334114,0.475884988,-0.574602661,-0.391176861,-0.888524159,-0.322387124,0.0318051
-0.417421736,-0.519106776,-0.911061779,0.242762805,-0.415691687,-0.195085995,0.736182698,0.0892134,-0.467534988,1.435768907,-0.006895463,-0.005326141,51,-0.63434464,0.941938751,-0.588993458,-0.387228717,-0.919853157,-0.275720713,0.0068379
-0.449488208,-0.420793399,-0.736470166,0.460667048,-0.38674438,-0.064831916,0.826997813,0.0936479,-0.499824787,1.567759308,1.976361439,-0.133570244,52,-0.176525191,1.041411509,-0.609941744,-0.38335155,-0.574298392,-0.328220426,0
-0.450880308,-0.325889332,-0.722871322,0.579567544,-0.430385192,2.846336832,0.738330903,0.1061702,-0.25461583,-0.643342091,3.148285973,0.104409463,77,0.216532182,1.214109989,-0.601622502,-0.37858716,0.1439868,-0.332109294,0.0788836
-0.440174909,-0.246361951,-0.414747833,0.713486746,-0.444721744,2.838842902,0.992549263,0.119155,0.021645687,0.264939291,2.684667476,0.341560179,69,0.572029566,1.44656485,-0.597651818,-0.374046793,0.805139611,-0.347664764,0.3825398
-0.436051043,-0.175392635,-0.019591741,0.813103502,-0.442234847,0.030867368,1.14162508,0.1201005,0.077176856,0.531100982,2.736180642,0.512507906,25,0.714878952,1.348111485,-0.609561423,-0.411498716,1.599788095,-0.337942595,0.7283237
-0.431832876,-2.219517687,0.199130314,0.847209323,-0.394842954,0.102585843,1.254235632,0.1491326,0.103221464,-0.729570996,2.813450392,0.579810577,33,0.901729848,1.601979084,-0.603629891,-0.450946892,1.850868946,2.998705811,1
0.189690846,0.53499631,-0.168608753,1.596889674,2.768563983,0.07978994,-0.850169715,0.3411352,-0.092687431,2.452365105,-0.380365919,0.467833313,41,1.361669775,0.732099348,-0.433013189,-0.062183292,-0.607868303,-0.351553632,0.6651851
0.015112377,0.635188286,-0.028365189,1.603407225,2.802709405,0.108861712,-0.917546502,0.3887582,-0.193645192,-0.326648507,-0.522027126,0.035414973,45,-1.671562148,1.041411509,-0.492294566,-0.121771441,-0.620543064,-0.351553632,0.0813397
-0.110018997,0.70685338,0.380170411,1.736152458,2.771301727,0.190027437,-0.998918222,0.5495653,-0.291507144,0.262137552,-0.341731044,-0.265399946,91,-0.968831943,1.128508413,-0.516660075,-0.139229782,-0.788696378,-0.351553632,0.0936121
0.042352734,0.754166258,0.47202841,1.982451713,2.78667401,0.299232431,-0.999856473,0.447475,-0.277387223,-0.109658493,0.843071781,0.022842644,91,-0.383150375,1.061385144,-0.480887464,-0.145544595,-0.888524159,-0.322387124,0.0318051
0.222299416,0.793756004,0.903418841,2.154513338,2.79425037,0.440937105,-0.885833123,0.4758956,-0.249384915,-1.039155497,-0.290217878,0.350896904,117,-0.294450596,1.417583316,-0.498012732,-0.22556772,-0.919853157,-0.275720713,0.0068379
0.253854545,0.843225793,0.964876844,2.244561958,2.799059672,0.661592423,-0.692847677,0.4848519,-0.22297114,-1.172235309,1.139272487,0.363321199,176,0.286408744,1.543753391,-0.549137094,-0.161048826,-0.574298392,-0.328220426,0
0.134439054,0.904454223,1.044013343,2.271690471,2.792689638,1.443012193,-0.582604397,0.407015,0.03020859,0.481717761,2.130900938,-0.02388328,183,0.893234436,1.47171691,-0.470876906,-0.178427317,0.1439868,-0.332109294,0.0788836
0.138084434,0.956707121,1.237424002,2.269122775,2.793376681,1.605528039,-0.487041789,0.4324091,0.378141735,-0.013745469,1.40971661,0.047130819,306,1.017902751,1.618085435,-0.503628365,-0.329270841,0.805139611,-0.347664764,0.3825398
0.229459427,0.999845334,1.267604662,2.200974748,2.825460108,1.247216038,-0.472361105,0.4124155,0.516227261,-0.43197347,1.448351485,0.149337829,391,1.005581557,1.678326888,-0.488189675,-0.353762646,1.599788095,-0.337942595,0.7283237
0.243241551,1.603710725,1.297697589,2.124467252,2.562393679,1.371746274,-0.391479194,0.3739697,0.550123793,-0.660658295,2.002118022,-0.047695631,257,1.249540152,1.732715479,-0.459926471,-0.340886815,1.850868946,2.998705811,1
0.922719768,1.699032258,-1.415438523,0.812493385,0.305106329,-0.99400595,-1.291126661,0.5318018,0.416339084,-0.919495226,0.443844742,-0.39475642,15,-1.685736577,0.094047838,-0.434958193,0.095037151,-0.607868303,-0.351553632,0.0813397
0.92813127,1.758869133,-1.345724706,0.818565638,0.307863872,-1.012176244,-1.203703369,0.600333,0.379625989,-1.448561399,0.134765744,-0.308636493,25,-1.060162028,0.910235073,-0.508307547,0.122762886,-0.620543064,-0.351553632,0.0936121
0.936594703,1.804094678,-0.992571496,0.914073502,0.318105749,-1.000457489,-1.024187035,0.7543882,0.333032037,2.538332166,0.456723033,-0.122022523,66,-0.540968761,0.787195018,-0.514206869,0.160469885,-0.788696378,-0.351553632,0.0318051
0.959096337,1.827055339,-0.784592528,1.078741437,0.307989872,-0.952845468,-1.120675541,0.6258556,0.338255368,0.801055288,1.705917316,0.202725289,72,-0.375843968,1.041411509,-0.538113164,0.105905639,-0.888524159,-0.322387124,0.0068379
1.317516239,1.848833178,-0.684004948,1.18559574,0.328782573,-0.898188582,-1.02823753,0.6339589,0.620693876,0.33938105,0.611262532,0.277345077,76,0.129028741,1.142786801,-0.554121403,-0.024034899,-0.919853157,-0.275720713,0
1.648669973,1.870958906,-0.298499649,1.274103164,0.449823015,-0.820276257,-1.013344327,0.6533204,0.940859539,0.48440856,0.830193489,-0.070606031,107,0.515850468,1.348111485,-0.541437464,-0.048134108,-0.574298392,-0.328220426,0.0788836
1.574876265,1.892319279,0.047876073,1.454078959,0.369061597,-0.380137147,-0.851390099,0.4459694,1.172398673,-0.532545263,1.65440415,-0.153009243,116,0.785469891,1.342510014,-0.448469816,-0.185691459,0.1439868,-0.332109294,0.3825398
1.597320316,1.912635986,0.169212857,1.585045889,0.371549888,-0.136957576,-0.747854326,0.4804534,1.520806074,-0.368889569,1.564256109,0.137251898,157,0.837018088,1.468750784,-0.444307471,-0.370504554,0.805139611,-0.347664764,0.7283237
1.722561234,1.93705778,0.428161171,1.613015843,0.367907747,-0.286037514,-0.689435859,0.4365507,1.84970013,-0.957701123,1.860456815,0.224909265,169,1.023583491,1.560704266,-0.396728985,-0.375606089,1.599788095,-0.337942595,1
1.75938289,2.105853429,0.576607909,1.633106325,0.638304879,-0.279136328,-0.644318553,0.4833823,2.008894847,-1.65581768,2.697545768,0.138224693,110,1.188029601,1.612887914,-0.445773254,-0.3747477,1.850868946,2.998705811,0.6651851
0.184229212,2.656143944,-1.10626222,0.166596512,-0.58103634,-0.640541764,-0.513464427,0.4143835,-0.145714327,0.453162908,-0.22582642,0.17030581,1,1.208633936,0.583198098,-0.065447817,-0.428637656,-0.607868303,-0.351553632,0.6651851
0.210685145,2.671381474,-0.750288347,0.154992726,-0.589572744,-0.647412703,-0.48886238,0.4848879,-0.125180421,-1.585572327,-0.419000794,0.050895116,2,-1.742434294,0.874591394,-0.082501719,-0.428637656,-0.620543064,-0.351553632,0.0813397
0.247903789,2.679661227,-0.344998922,0.324836533,-0.634346309,-0.598920583,-0.366707224,0.4870358,-0.100011198,-1.198318487,-0.328852753,0.048019024,7,-1.145500859,0.787195018,-0.195487806,-0.401808017,-0.788696378,-0.351553632,0.0936121
0.285457096,2.677921783,0.074591222,0.58243307,-0.655076538,-0.533559994,-0.388706393,0.5121935,-0.072414623,0.299189955,0.482479617,0.255858977,6,-0.420705306,0.834032448,-0.336594203,-0.415559982,-0.888524159,-0.322387124,0.0318051
0.274503342,2.67896545,0.154999871,0.830739059,-0.593961035,-0.437594877,0.087832956,0.4727046,-0.071985056,-1.309508771,-0.251583003,0.398955135,1,-0.081688031,0.583198098,-0.338423671,-0.44039115,-0.919853157,-0.275720713,0.0068379
0.246863897,2.681957293,0.495365781,1.014948082,-0.48601622,-0.360952384,0.461380182,0.4822313,-0.075659399,-1.248971655,0.443844742,0.517255573,7,0.185141945,1.233722035,-0.293294527,-0.452812279,-0.574298392,-0.328220426,0
0.20483533,2.689958736,0.634293328,0.968246674,-0.468896175,0.0008201,0.183436907,0.3299283,-0.001584796,-0.934310812,0.958976405,0.457026819,5,0.312638924,1.251764642,-0.118595593,-0.451734302,0.1439868,-0.332109294,0.0788836
0.183769898,2.706239932,0.940837597,0.806629324,-0.456843775,0.189922151,0.128607082,0.4067786,0.096178567,0.161222605,0.212035494,0.014690191,12,0.813348349,1.283962006,-0.218590208,-0.449256731,0.805139611,-0.347664764,0.3825398
0.234881091,2.71904224,1.0993738,0.702692594,-0.397575268,-0.011475693,-0.094506369,0.455717,0.146219891,-0.397150881,0.160522327,-0.149066248,16,0.864005726,1.44656485,-0.24587015,-0.448850826,1.599788095,-0.337942595,0.7283237
0.254923567,2.683070538,1.498434076,0.701631395,-0.353747618,-0.030878009,0.073777269,0.4745905,0.153715377,1.101688146,0.147644036,0.002784016,9,1.014120738,1.499028405,-0.016531629,-0.448502591,1.850868946,2.998705811,1
-0.273827235,-2.223692353,-0.510553884,-1.034738014,-0.707936616,-0.935632057,0.135649688,0.1142992,-0.473183038,0.516099348,7.488270233,-0.244143298,12,0.772607833,0.475884988,-0.630604417,-0.438738696,-0.607868303,-0.351553632,0.6651851
-0.267642487,-2.203375646,-0.088463307,-1.037907152,-0.700804237,-0.934888655,0.27625877,0.1412195,-0.46040764,-0.424601163,-0.419000794,-0.300733584,13,-1.987052793,0.787195018,-0.631655779,-0.44437922,-0.620543064,-0.351553632,0.0813397
-0.238728141,-2.194678426,0.217247484,-0.977537391,-0.690379702,-0.913655756,0.222744551,0.1411167,-0.441576185,1.646440195,-0.251583003,-0.390310108,19,-1.459968607,0.583198098,-0.619270131,-0.450312527,-0.788696378,-0.351553632,0.0936121
-0.214294069,-2.051696127,0.481635335,-0.828825025,-0.679610853,-0.865399803,0.160177861,0.1666495,-0.434338141,-0.608414764,0.855950072,-0.380637133,13,-0.867565145,0.665729785,-0.593705031,-0.448138829,-0.888524159,-0.322387124,0.0318051
-0.219851563,-0.627856817,0.759051757,-0.67712858,-0.671678694,-0.817192711,0.442771668,0.1767209,-0.432970948,0.499910455,-0.006895463,-0.259105322,20,-0.602050322,0.834032448,-0.594758988,-0.431370305,-0.919853157,-0.275720713,0.0068379
-0.220976746,-0.542067437,0.828405862,-0.616651832,-0.657112679,-0.72704858,0.466383508,0.1852866,-0.428224068,-0.719164736,0.637019116,-0.132338388,21,-0.307748257,1.128508413,-0.595696175,-0.411174879,-0.574298392,-0.328220426,0
-0.231459873,-0.466158099,0.951409601,-0.619861451,-0.648085489,0.673030221,1.040520559,0.1219247,-0.290589235,-0.366335205,0.096130869,0.097631613,31,-0.041458208,1.203634097,-0.583684542,-0.392454463,0.1439868,-0.332109294,0.0788836
-0.234007641,-0.397971893,1.206015058,-0.415541705,-0.642966713,0.972220274,1.473274527,0.1384396,-0.11757497,-0.291240213,-0.122800087,0.369654947,58,0.43249777,1.43261832,-0.587213363,-0.331016453,0.805139611,-0.347664764,0.3825398
-0.213918218,-0.348362949,1.442196275,-0.114537234,-0.637248066,-0.088892417,1.614657609,0.1572925,-0.051639391,-0.507817476,0.611262532,0.306761579,69,0.491174554,1.456393813,-0.597802577,-0.36660077,1.599788095,-0.337942595,0.7283237
-0.207900733,-0.216443514,1.786685705,-0.015018791,-0.613153118,-0.118821602,1.906028483,0.178396,-0.025645161,-1.240421736,0.946098113,0.15390574,42,0.659769415,1.564257161,-0.579181824,-0.450796064,1.850868946,2.998705811,1
-0.21929246,-1.25809218,-1.068268804,-1.164409531,-0.424759867,-1.188731153,-0.539460736,0.191612,-0.40301002,-0.735503846,-0.444757377,-0.382455839,10,0.701769341,-0.366512921,-0.239871707,-0.4335928,-0.607868303,-0.351553632,0.6651851
-0.142837849,-1.246959738,-0.880806544,-1.157542102,-0.320127294,-1.195232194,-0.434664526,0.231738,-0.35412888,-0.997314781,-0.303096169,-0.328438176,9,-1.967325495,0.665729785,-0.355907842,-0.429682362,-0.620543064,-0.351553632,0.0813397
-0.137656884,-1.239027873,-0.705543762,-1.096998848,-0.449316287,-1.185666105,-0.25438769,0.2396101,-0.349554505,-0.539094826,0.01886112,0.000563503,7,-1.391142255,0.665729785,-0.353305441,-0.424776016,-0.788696378,-0.351553632,0.0936121
-0.193391362,-1.201177571,-0.407685207,-1.001201829,-0.213364585,-1.175454862,-0.144545874,0.2646445,-0.384177211,-0.904681017,0.572627658,0.30777667,10,-0.80677584,0.583198098,-0.223277293,-0.434497768,-0.888524159,-0.322387124,0.0318051
-0.245416644,-0.677257028,-0.190630107,-0.831901633,-0.329149054,-1.135112529,-0.034651555,0.2633239,-0.41170453,-0.565862245,-0.122800087,-0.036228271,35,-0.621193108,1.061385144,-0.293984273,-0.445384,-0.919853157,-0.275720713,0.0068379
-0.289335376,-0.594320336,0.078495406,-0.628232485,-0.307611164,-1.06310885,-0.055949284,0.2751475,-0.427053403,-1.527085868,0.18627891,-0.293517976,14,-0.274431042,1.181143129,-0.325283727,-0.446619459,-0.574298392,-0.328220426,0
-0.301472777,-0.523281442,0.198735509,-0.353324244,-0.300669515,0.128925992,0.64497566,0.1551857,0.066811179,-0.841502715,0.791558614,0.13241964,23,-0.070567396,1.079918307,-0.047464352,-0.450920275,0.1439868,-0.332109294,0.0788836
-0.354263785,-0.462818367,0.309895093,-0.086136439,-0.28619245,0.306301727,1.029696958,0.1680061,0.650517375,-0.960404325,0.572627658,0.116442525,34,0.35006015,1.251764642,-0.131345725,-0.453899128,0.805139611,-0.347664764,0.3825398
-0.379240769,-0.412652801,0.715535455,-0.307351506,-0.40693471,-0.643155885,1.345900617,0.1620301,0.759429441,-0.091552621,0.701410573,0.021827552,57,0.390244436,1.468750784,-0.175157613,-0.447568788,1.599788095,-0.337942595,0.7283237
-0.387209863,-0.435195996,0.975054043,-0.597339176,-0.407416078,-0.603760255,1.414418255,0.1831542,0.756636713,-0.856221832,1.358203444,0.250170236,34,0.541769521,1.537718556,-0.22799836,-0.441493525,1.850868946,2.998705811,1
1.119354851,0.323897381,-0.106405008,0.740077431,1.298455352,-0.075309923,-0.986831957,0.3276828,0.300598904,-0.403029295,-0.212948128,0.357463277,441,1.453234495,1.192660127,-0.234323909,1.985918958,-0.607868303,-0.351553632,0.6651851
1.190841828,0.432438689,-0.091841084,0.733924215,1.257095617,-0.052814754,-0.884182211,0.367927,0.3331699,-0.278896991,-0.303096169,0.022292803,578,-1.534055572,1.181143129,-0.213246466,2.052877716,-0.620543064,-0.351553632,0.0813397
1.326881363,0.439605199,-0.082716699,0.736925643,1.332501011,-0.003923594,-0.807403238,0.4006588,0.396770215,1.289725715,0.109009161,-0.002989316,707,-0.949396901,1.224127546,-0.205844807,2.121295958,-0.788696378,-0.351553632,0.0936121
1.408289653,0.435848,0.143725991,0.791902664,1.418077401,0.112693894,-0.743353904,0.3953456,0.44105328,0.653334912,1.422594902,0.383855652,854,-0.35450926,1.268452977,-0.161748395,1.338250228,-0.888524159,-0.322387124,0.0318051
1.402863924,0.431882067,0.440575599,0.892462065,1.442102428,0.29606105,-0.947949022,0.4052011,0.466484143,1.304673602,0.327940118,0.242366721,1009,-0.112959452,1.453173757,-0.218885674,0.28472332,-0.919853157,-0.275720713,0.0068379
1.459256549,0.459643594,0.593014256,1.212741602,1.439252716,0.786889329,-0.482263299,0.2981111,0.542085795,-0.555184493,0.611262532,0.091837134,1291,0.309496989,1.488583946,-0.164117776,-0.038662997,-0.574298392,-0.328220426,0
1.528045904,0.483647922,0.613544124,1.542117952,1.405008445,1.389371522,-0.494165949,0.3128121,0.696543356,-0.241868016,0.67565399,0.210687412,1329,0.626558969,1.569453276,-0.113528053,-0.049427236,0.1439868,-0.332109294,0.0788836
1.570293966,0.514192559,0.724440505,1.622312173,1.360633736,1.475439742,-0.427387701,0.3437044,0.878182008,-0.406817085,0.199157202,0.092936816,1548,0.962333404,1.665490593,-0.087616815,0.086963417,0.805139611,-0.347664764,0.3825398
1.649311522,0.621342311,0.852796047,1.741556763,1.549786449,1.45196326,-0.422530784,0.3540378,0.985546982,-0.890904541,0.070374286,0.221525627,1462,1.137651896,1.741712819,-0.056675973,0.228455605,1.599788095,-0.337942595,0.7283237
1.676197638,1.98179628,0.891136014,1.844446752,1.432312605,1.54721755,-0.266340543,0.3426973,1.002307143,-0.376460326,0.070374286,0.518841653,789,1.322820327,1.796061203,-0.090375229,0.277157522,1.850868946,2.998705811,1
0.976882891,-0.10623234,-1.504655714,0.418317421,0.920421581,-0.089773679,-0.859036672,0.4234991,0.20492677,0.041288086,0.727167157,0.264783322,685,-1.425920752,1.061385144,1.612229963,4.430046731,-0.607868303,-0.351553632,0.0813397
1.055552912,-0.063442016,-1.090741991,0.422591131,0.938927438,-0.092327304,-0.756751405,0.4832436,0.240028581,0.243504546,0.482479617,0.017259641,1091,-0.889192109,1.061385144,1.407889743,4.726880667,-0.620543064,-0.351553632,0.0936121
1.254386334,-0.045769265,-0.910447637,0.473511309,1.021645465,-0.078403358,-0.553694476,0.5226964,0.339743956,-0.429470786,0.67565399,-0.182102184,1422,-0.307602128,1.079918307,1.333874183,5.300861047,-0.788696378,-0.351553632,0.0318051
1.343151097,-0.032688646,-0.558413042,0.633752282,1.075541994,-0.0263286,-0.729660602,0.5192999,0.393016784,-0.429470786,3.380095221,-0.068907868,724,-0.080080621,1.203634097,1.19357184,5.667772331,-0.888524159,-0.322387124,0.0068379
1.25842667,0.066181353,-0.158475421,0.89332953,1.095040956,0.095059339,-0.871071262,0.5231178,0.379746517,0.186729724,1.65440415,0.073174256,806,0.341060666,1.383536562,0.93019352,3.250791379,-0.919853157,-0.275720713,0
1.25282548,-0.001517809,-0.133997501,1.012712915,1.096361509,0.35227396,-0.748742374,0.4552289,0.395521599,-0.355458314,2.980868182,0.100856643,1215,0.664273576,1.496472576,1.169026526,0.810365546,-0.574298392,-0.328220426,0.0788836
1.416307321,-0.010562918,0.080162361,1.104516705,1.055851244,0.784571288,-0.701637767,0.4683987,0.60257703,-0.015218001,3.212677431,-0.113724151,1241,0.997863941,1.59913702,1.475141674,0.931400577,0.1439868,-0.332109294,0.3825398
1.600645937,-0.011884895,0.37477474,1.170267638,1.022137213,0.650793905,-0.71643749,0.5173011,0.917970598,0.720046051,0.456723033,0.068976431,1889,1.131484198,1.695806141,1.568799373,0.859637503,0.805139611,-0.347664764,0.7283237
1.587738407,0.072234618,0.469527977,1.129268364,1.094553102,0.401040639,-0.565304441,0.4682086,1.093799259,-0.223939923,0.109009161,0.200515351,1144,1.309074423,1.738178543,1.569797868,0.28238105,1.599788095,-0.337942595,1
1.506249499,1.832343249,0.630783949,1.140929982,1.201434363,0.54593938,-0.572395291,0.4409183,1.143585172,0.548342078,0.134765744,-0.015889435,699,1.47016806,1.843840767,1.302265325,-0.168392819,1.850868946,2.998705811,0.6651851
0.458014787,-0.631057394,-2.284101983,0.626349916,-0.387605815,-0.857594086,-1.13657179,0.3049504,-0.048985067,-0.322384572,-0.05840863,-0.370957814,70,-1.762599977,0.583198098,-0.166023617,0.034067151,-0.607868303,-0.351553632,0.0813397
0.452194103,-0.655061722,-1.871789414,0.59156169,-0.400369045,-0.815562812,-0.850664185,0.310022,-0.051617181,-0.092648234,-0.187191545,-0.160608682,70,-1.16815072,0.583198098,-0.266868436,0.072359718,-0.620543064,-0.351553632,0.0936121
0.480709496,-0.667376985,-1.633436769,0.568715561,-0.384248833,-0.763670706,-0.772491655,0.3394549,-0.042674817,1.223708465,0.096130869,0.091255571,81,-0.657140629,0.834032448,-0.236958441,0.134764802,-0.788696378,-0.351553632,0.0318051
0.510767452,-0.684841004,-1.40244066,0.61737744,-0.411730268,-0.642543946,-0.620186294,0.2938976,-0.0248922,0.588777101,1.577134401,0.333957568,106,-0.36941433,0.910235073,-0.224590371,0.204611473,-0.888524159,-0.322387124,0.0068379
0.462598441,-0.552573679,-1.29191715,0.728942076,-0.429023263,-0.452979451,-1.053656355,0.2868939,-0.024608349,0.447592506,0.302183535,0.049689695,128,-0.000586915,0.732099348,-0.377446685,-0.081109988,-0.919853157,-0.275720713,0
0.554278966,-0.556957078,-1.107701066,1.081158772,-0.445209359,0.06210594,-0.222342169,0.162657,0.047635583,0.359605107,1.319568569,-0.165262242,157,0.228493454,1.079918307,-0.205594099,-0.427961148,-0.574298392,-0.328220426,0.0788836
0.749094409,-0.570733475,-0.696858049,1.320003613,-0.426638435,1.35584225,-0.266467979,0.1845364,0.225560077,0.431139701,1.512742943,-0.023680261,166,0.568951565,1.305322753,-0.039173239,-0.440211487,0.1439868,-0.332109294,0.3825398
0.809217095,-0.584301138,-0.561132811,1.24852163,-0.480671681,1.30341266,-0.357421119,0.2041138,0.346240279,-0.13561695,1.139272487,0.133561618,186,0.732062912,1.330831756,-0.066924569,-0.437272559,0.805139611,-0.347664764,0.7283237
0.831810863,-0.585692694,-0.209931693,1.133943999,-0.477022572,0.468876324,-0.002363454,0.2068012,0.40495393,0.150189296,1.023367863,0.507749665,182,0.841540431,1.421452675,-0.053382525,-0.442476125,1.599788095,-0.337942595,1
0.853525295,1.295411664,-0.09127081,1.052321353,-0.38583119,0.543719645,0.146251058,0.2216873,0.442743922,-1.331206739,1.293811986,0.595787692,147,0.995746341,1.597697746,-0.061733947,-0.447473412,1.850868946,2.998705811,0.6651851
0.099752055,0.354233285,-2.138546096,-0.027247152,0.080964059,-0.852958588,-0.445212869,0.2228434,-0.230603676,-0.676508857,-0.522027126,-0.076052631,25,1.00374516,0.094047838,-0.441003942,-0.362654844,-0.607868303,-0.351553632,0.6651851
0.084883295,0.354511596,-1.963752694,-0.045244153,0.114086821,-0.852415288,-0.33477535,0.255046,-0.243155379,-0.376635349,-0.599296876,-0.146917638,31,-1.788903041,0.834032448,-0.469338696,-0.380822963,-0.620543064,-0.351553632,0.0813397
0.097187214,0.327585003,-1.528168555,-0.068975096,0.07565388,-0.836881801,-0.21525867,0.2828448,-0.237510878,-0.907278792,-0.534905418,0.153969183,49,-1.24106866,0.874591394,-0.47011169,-0.311437648,-0.788696378,-0.351553632,0.0936121
0.119883277,0.328628669,-1.158047496,0.042225205,0.122193661,-0.765642639,-0.20611519,0.2687707,-0.210760165,-0.629050194,0.276426951,0.129638712,64,-0.663716395,0.665729785,-0.48946351,-0.260209362,-0.888524159,-0.322387124,0.0318051
0.132923589,0.304276453,-1.087162424,0.257021033,0.165926498,-0.63165352,-0.602723243,0.2554827,-0.146226503,-0.528591408,-0.341731044,-0.112564197,78,-0.442040013,0.996228893,-0.484591263,-0.370007708,-0.919853157,-0.275720713,0.0068379
0.103813391,0.350754397,-0.845831194,0.412970947,0.121027509,-0.299351848,0.228850428,0.1688693,-0.108856057,-0.359778752,0.121887453,0.180350984,164,0.071454256,1.061385144,-0.433610071,-0.449225678,-0.574298392,-0.328220426,0
0.045582157,0.335795179,-0.496165429,0.474532026,0.022126991,0.096310557,0.002662485,0.1904148,-0.110589764,-0.749089451,0.5082362,-0.041569132,76,0.352227759,1.156268997,-0.498388399,-0.448726615,0.1439868,-0.332109294,0.0788836
0.035187709,0.284794679,-0.418652017,0.462428002,0.065172208,0.085747623,0.13331115,0.2161943,-0.082510806,-0.557458408,-0.431879085,-0.018575198,81,0.609932969,1.242924991,-0.494833103,-0.446470849,0.805139611,-0.347664764,0.3825398
0.001967534,0.282081147,-0.313107439,0.495952621,0.096771817,0.20038038,0.713650296,0.1670246,-0.073790268,-0.586541085,-0.406122502,0.101829439,52,0.722216491,1.342510014,-0.48704159,-0.446007275,1.599788095,-0.337942595,0.7283237
-0.03246332,1.522096011,-0.295516676,0.545045341,0.281071835,0.466679276,0.783932675,0.181181,-0.076273957,-1.070416998,-0.22582642,-0.161731627,71,0.829969746,1.405493228,-0.488476994,-0.441555631,1.850868946,2.998705811,1
-0.38266916,-1.170215467,-0.989215652,-0.622735651,-0.305981713,-0.553724908,-0.112290341,0.143691,-0.526346876,-0.56533511,-0.573540293,-0.06008609,10,-1.862843878,0.732099348,0.35538497,-0.003941504,-0.607868303,-0.351553632,0.0813397
-0.386914629,-1.185383419,-0.790602339,-0.608934287,-0.337239602,-0.545829029,0.093727214,0.1710789,-0.526108555,1.194158601,-0.625053459,0.231835149,31,-1.242822198,0.787195018,0.369501417,0.036897394,-0.620543064,-0.351553632,0.0936121
-0.335041435,-1.237914629,-0.697603792,-0.544403587,-0.311293238,-0.517693198,0.114525715,0.1918124,-0.497402148,0.507607311,-0.496270543,0.485301343,21,-0.761768374,0.326634288,0.37068409,0.055360515,-0.788696378,-0.351553632,0.0318051
-0.233339943,-1.221076811,-0.331619414,-0.422675156,-0.3107049,-0.376431773,0.194253509,0.1718291,-0.438392676,0.699693827,-0.019773755,0.346138664,36,-0.520364694,0.326634288,0.33333769,-0.049842013,-0.888524159,-0.322387124,0.0068379
-0.154740444,-1.27548662,0.07445962,-0.359694327,-0.331896265,-0.14997641,0.291457682,0.164291,-0.38100077,1.585094116,-0.483392251,0.308463971,33,-0.060499451,0.665729785,0.280648101,-0.238232836,-0.919853157,-0.275720713,0
-0.08370411,-1.228799942,0.156228154,-0.08686511,-0.348092836,0.305176736,0.774590684,0.1148233,-0.326757652,3.120642392,-0.534905418,0.150183738,45,0.235710525,1.192660127,0.603760688,-0.39813713,-0.574298392,-0.328220426,0.0788836
-0.023372836,-1.26087529,0.305947042,0.271999257,-0.372426089,3.89789815,0.789338415,0.1230243,-0.299856618,1.632219271,-0.522027126,0.141692922,40,0.542060297,1.113344042,0.39227698,-0.419683353,0.1439868,-0.332109294,0.3825398
0.01796859,-1.269155044,0.37398513,0.303953766,-0.379696145,3.990027013,0.974757234,0.1300845,-0.289755561,3.627672267,-0.650810042,0.100497132,40,0.661464927,1.37403039,0.00239988,-0.417928869,0.805139611,-0.347664764,0.7283237
0.087913546,-1.227338809,0.548971548,0.318209102,-0.311199627,1.002434488,1.182680366,0.1201313,-0.275105587,0.374023792,-0.586418584,-0.123395011,38,0.804233986,1.405493228,0.067444187,-0.444181812,1.599788095,-0.337942595,1
0.138828956,0.885459494,0.834547276,0.378523924,-0.073801707,1.165716422,1.600261687,0.13623,-0.271049076,1.130376678,-0.444757377,-0.093275347,40,0.954943328,1.547664716,-0.109550408,-0.439395241,1.850868946,2.998705811,0.6651851
