url,mkd,uis,fin,gov,agdp,enc,cor,dig,open,fdi,epu,wpu,cpu,tce
0.519,6.07568,6.283508,1.375004,0.11211286,5.2673,0.01209893,0.077,265.6872503,0.069050678,0.1852,125.7,0,472.2192815,0.06275088
0.46532,10.2197,6.634189,2.678986,0.129899977,5.2649,0.02292419,0.06,262.7202477,0.279837299,0.77352,125.7,0,472.2192815,0.06074058
0.97149,7.42178,7.102637,3.92565,0.142009313,5.2649,0.03174014,0.063,67.95,0.345093095,0.16,125.7,0,96.61290641,0.1878812
0.4974,11.1766,6.490412,1.509057,0.11570988,5.2591,0.007755638,0.065,92.26,0.199364015,0.791835,124.3355367,0,104.5081246,0.04481151
0.54217,15.4684,6.859571,1.801333,0.165312812,5.255,0.02381685,0.075,245.5133367,0.086201397,1.58032,390.3879721,17.23,472.2192815,0.06897205
0.7723,13.2862,7.413623,6.073252,0.14630452,5.2534,0.01063625,0.004,205.83,0.232634035,0.31053,92.11420781,0.39,44.28451654,0.04586964
0.533,10.8901,6.691453,2.509262,0.098680315,5.2477,0.008232553,0.048,77.79,0.368060449,0.80468,125.7,0,96.61290641,0.05469526
0.5601,13.6202,6.270215,1.633528,0.164365549,5.247,0.007472435,0.045,194.4618136,0.046365088,0.35815,129.3138679,0.12,95.03284876,0.03342056
0.5026,12.0299,6.194396,3.662167,0.182615047,5.2445,0.01141235,0.034,215.5832962,0.01685057,0.048365,206.6387024,0.1,290.3845297,0.01822746
0.7971,7.40794,6.983327,5.430296,0.135113833,5.2444,0.03396561,0.048,145.58,0.141705859,0.014415,106.2334968,0,64.74577466,0.1716299
0.5323,8.79642,6.397167,1.137991,0.103019557,5.2421,0.0206134,0.125,143.35,0.082067696,0.695155,95.48683697,0.15,48.68357734,0.1127409
0.5681,13.3444,6.292069,1.78137,0.107322268,5.2395,0.00668195,0.053,287.34013,0.295611652,0.18971,125.7,0,472.2192815,0.03626179
0.5942,13.4247,6.596252,3.811018,0.192393172,5.238,0.02669441,0.076,225.2251163,0.215846151,1.06531,277.8131221,0.02,290.3845297,0.1076991
0.529,13.865,6.377371,1.973332,0.137666383,5.238,0.006407588,0.005,231.1944995,0.053015151,0.15984,363.3586174,0.07,512.8383186,0.01229964
0.53147,14.2504,6.552297,2.722766,0.225287905,5.2366,0.01475688,0.024,236.9488276,0.00872328,0.01008,390.3879721,17.23,472.2192815,0.01704373
0.54023,12.4797,6.395155,2.055775,0.183764076,5.2357,0.01984908,0.034,247.1600767,0.140933595,0.03509,390.3879721,17.23,687.6163291,0.06293169
0.5953,11.8667,6.397219,1.885666,0.119400015,5.2342,0.01124267,0.054,137.49,0.088868171,0.36009,106.2334968,0,64.74577466,0.05276367
0.5969,13.594,6.750115,2.042188,0.153312114,5.2331,0.03007361,0.106,247.7635409,0.105365996,0.57597,363.3586174,0.07,687.6163291,0.06125742
0.6703,16.484,6.622355,1.509749,0.200345596,5.233,0.006829238,0.092,170.19,0.093080344,1.71666,129.3138679,0.12,44.28451654,0.0303606
0.60944,12.40516947,6.77067,3.153578,0.236900346,5.2321,0.1364232,0.39,154.28,0.295107832,10.69726,92.11420781,0.39,48.68357734,0.5792207
0.6907,18.2569,6.659729,2.530002,0.270641496,5.2307,0.02490701,0.05,218.4653406,0.111421864,2.078295,277.8131221,0.02,290.3845297,0.0376566
0.5303,12.5804,6.649115,1.789316,0.145585934,5.2295,0.03212056,0.124,232.4653011,0.114368298,0.183875,363.3586174,0.07,687.6163291,0.06987255
0.61172,7.12852,6.527852,1.33138,0.152689582,5.2245,0.01501203,0.035,245.2295482,0.057810073,0.20826,125.7,0,472.2192815,0.1085828
0.593,9.21034,6.240927,1.592325,0.07024297,5.2245,0.004465532,0.094,287.606394,0.258050517,0.88739,125.7,0,472.2192815,0.0252693
0.633,11.3903,6.995748,3.390246,0.096349943,5.2152,0.02441799,0.05,77.62,0.598886528,1.72566,125.7,0,96.61290641,0.1359309
0.5215,10.7411,6.361166,1.74877,0.155019079,5.2116,0.001431721,0.018,92.89,0.007995765,0.018,124.3355367,0,104.5081246,0.01144583
0.4047,14.4089,6.775373,4.749242,0.173156084,5.2092,0.02656384,0.183,196.3435148,0.292572283,0.07226,206.6387024,0.1,95.03284876,0.1523021
0.22355,14.9153,6.576255,3.413058,0.209741166,5.2059,0.01504581,0.291,215.5943777,0.008934871,0.311435,277.8131221,0.02,512.8383186,0.01385202
0.74699,11.7955,6.901205,3.732444,0.201288245,5.202,0.03987262,0.176,244.6821643,0.164504486,0.01706,390.3879721,17.23,472.2192815,0.2198484
0.54205,12.492,6.86524,1.876342,0.141602328,5.201,0.008203841,0.054,160.45,0.005744262,0.085335,129.3138679,0.12,44.28451654,0.05093472
0.535,10.973,6.74056,1.743712,0.168083046,5.2006,0.01936776,0.016,162.22,0.177828779,2.960125,92.11420781,0.39,48.68357734,0.09115847
0.594,8.82492,6.329541,1.660823,0.122345539,5.2,0.004576632,0.046,274.7338252,0.236894799,0.30123,125.7,0,472.2192815,0.02518218
0.68486,9.4921,7.043572,4.438839,0.163555924,5.1976,0.02665562,0.065,217.0263411,0.00963303,0.11501,277.8131221,0.02,290.3845297,0.08108046
0.5177,16.5524,6.544951,5.804133,0.130069952,5.1935,0.03963212,0.093,219.9113153,0.155006174,0.067595,277.8131221,0.02,512.8383186,0.04948987
0.51344,9.5377,6.543541,1.196553,0.111103816,5.189,0.02228788,0.114,130.33,0.044684682,0.204225,95.48683697,0.15,64.74577466,0.1415031
0.53566,14.4039,6.442861,2.039386,0.110739657,5.1826,0.01477273,0.271,135.5,0.22828819,0.858315,95.48683697,0.15,64.74577466,0.09074253
0.66875,17.7713,6.602599,6.364859,0.238748955,5.1792,0.01705656,0.05,229.2383649,0.04330727,0.06484,390.3879721,17.23,687.6163291,0.09532118
0.5028,12.0191,6.568519,1.723869,0.177654454,5.1733,0.01719457,0.01,248.1304333,0.03106176,0.718585,363.3586174,0.07,687.6163291,0.04984838
0.5867,12.6386,6.587926,2.895251,0.22493918,5.1721,0.001555392,0.024,195.8616685,0.008325344,0.04989,129.3138679,0.12,95.03284876,0.01196967
0.5161,10.6637,6.415272,2.288312,0.144877807,5.172,0.01472575,0.057,192.6465713,0.108321226,0.058265,206.6387024,0.1,95.03284876,0.05176258
0.551,11.3197,6.436344,1.575166,0.124734938,5.1717,0.02780275,0.038,101.3,0.11330085,0.64127,106.2334968,0,104.5081246,0.08735547
0.5808,10.1378,6.854028,1.377628,0.135262477,5.1714,0.04053809,0.106,101.64,0.08780563,3.445365,106.2334968,0,104.5081246,0.2153719
0.5265,12.2187,6.698254,1.902932,0.138367209,5.1692,0.02467993,0.092,178.11,0.035028864,2.48198,92.11420781,0.39,44.28451654,0.1373214
0.564,12.2281,6.73552,3.004851,0.253786402,5.1676,0.02350189,0.039,164.41,0.189922098,2.344275,92.11420781,0.39,48.68357734,0.114343
0.5525,11.9265,6.706834,1.688851,0.13017746,5.1662,0.008995462,0.189,191.6881772,0.083647072,0.505845,129.3138679,0.12,95.03284876,0.04445905
0.4678,10.2469,6.416491,2.465125,0.127961479,5.1464,0.01941682,0.144,191.7734813,0.168858198,0.27592,206.6387024,0.1,95.03284876,0.06437814
0.5401,12.2686,6.446516,0.8754509,0.131657358,5.1429,0.01076465,0.073,134.35,0.024470965,0.346125,92.11420781,0.39,48.68357734,0.05129787
0.60386,16.9886,6.498993,1.725705,0.196029268,5.1367,0.01945018,0.049,245.6712703,0.050249048,0.38579,390.3879721,17.23,687.6163291,0.02112311
0.6989,11.7066,7.038171,3.541889,0.23692569,5.1335,0.003299962,0,152.53,0.024873035,0.23889,106.2334968,0,64.74577466,0.01530728
0.6072,14.2812,6.630281,3.384058,0.198511166,5.1334,0.02807275,0.07,232.6747301,0.222531017,1.154505,363.3586174,0.07,512.8383186,0.1099343
0.441,11.4885,6.331887,1.651049,0.17234029,5.1278,0.00456377,0.035,90.07,0.040109518,0.05665,106.2334968,0,104.5081246,0.02370099
0.51587,11.7156,6.339984,1.793963,0.16442153,5.1262,0.007917781,0.064,190.5682224,0.032923908,0.00566,129.3138679,0.12,95.03284876,0.03766467
0.53156,11.9592,6.750771,1.568166,0.155360492,5.1256,0.008072324,0.044,131.51,0.004049138,0.11327,92.11420781,0.39,48.68357734,0.05227922
0.49047,15.3433,6.438691,1.56933,0.179093382,5.1245,0.03706939,0.175,235.5741526,0.03261207,0.00386,390.3879721,17.23,472.2192815,0.01864898
0.5591,13.4672,6.564323,2.723837,0.21169228,5.1226,0.01348747,0.012,223.9457577,0.026205448,0.31821,277.8131221,0.02,290.3845297,0.03740969
0.4608,9.39548,6.291847,1.571546,0.119960461,5.1178,0.01122008,0.101,170.16,0.221131753,0.88248,129.3138679,0.12,44.28451654,0.05003514
0.5876,12.9046,6.391393,2.325123,0.144988649,5.1168,0.006102756,0.035,215.4368646,0.018854347,0.815665,206.6387024,0.1,290.3845297,0.02510124
0.7151,9.10297,6.965656,4.705938,0.137294744,5.1166,0.03966085,0.05,118.99,0.188160963,2.24161,124.3355367,0,104.5081246,0.1945696
0.4481,15.6044,6.464224,1.359703,0.141436627,5.1119,0.01566732,0.021,231.5015187,0.060322473,0.024815,363.3586174,0.07,687.6163291,0.04412185
0.583,10.8146,6.657518,2.747076,0.124986444,5.1043,0.03722695,0.168,150.43,0.138978776,1.08101,92.11420781,0.39,48.68357734,0.2441666
0.6479,13.3451,6.615476,1.749889,0.202345301,5.0989,0.007757038,0.081,196.71186,0.052654648,0.32211,129.3138679,0.12,95.03284876,0.03078865
0.60174,11.0492,6.697199,2.945133,0.200225015,5.0951,0.02047975,0.042,218.2797627,0.042667112,0.01932,277.8131221,0.02,290.3845297,0.09905236
0.54,11.0609,6.386353,1.854542,0.179180696,5.0932,0.006068415,0.04,151.9,0.057352259,0.25041,92.11420781,0.39,48.68357734,0.03477225
0.48561,8.30312,6.522173,1.05105,0.113222074,5.0914,0.0164455,0.078,242.0774865,0.037158049,0.61309,125.7,0,472.2192815,0.1164613
0.639,12.1904,6.615571,1.711684,0.114041942,5.0873,0.01904192,0.033,110.86,1.319639979,1.647925,124.3355367,0,104.5081246,0.091549
0.5377,10.3518,6.549919,1.496558,0.112513169,5.0856,0.01184127,0.168,182.7631098,0.071780114,0.11987,129.3138679,0.12,95.03284876,0.06704125
0.49494,9.88479,6.269312,1.111284,0.201729371,5.0807,0.002588112,0.012,33.3,0.002137173,0.01558,125.7,0,96.61290641,0.01307838
0.68,8.38566,6.780421,3.564786,0.123427918,5.079,0.01542719,0.047,180.98,0.26269979,2.59002,92.11420781,0.39,48.68357734,0.07953114
0.6948,10.3107,7.062661,3.771729,0.181131655,5.0775,0.02986963,0.017,224.0818922,0.014330737,0.01936,363.3586174,0.07,512.8383186,0.08547722
0.5604,15.6064,6.758139,1.650755,0.182505216,5.076,0.01690691,0.06,228.8322795,0.133047201,2.010475,363.3586174,0.07,687.6163291,0.02727506
0.50235,13.6611,6.527725,2.308461,0.208601812,5.0758,0.02346752,0.05,238.4222326,0.041618302,0.16,390.3879721,17.23,472.2192815,0.05428458
0.565,13.8916,6.415986,1.455966,0.175124929,5.0736,0.007542981,0.09,130.29,0.102722324,1.298575,95.48683697,0.15,64.74577466,0.03819958
0.6694,13.9011,6.801554,3.444737,0.240747758,5.0723,0.011138,0.027,238.992407,0.080798735,0.384075,277.8131221,0.02,512.8383186,0.02962542
0.51096,18.3711,6.849665,2.492209,0.200005406,5.0713,0.04621084,0.066,227.3562699,0.086033055,0.71696,390.3879721,17.23,687.6163291,0.08735734
0.538,7.80733,6.009643,1.439069,0.107725945,5.0685,0.005707866,0.177,138.57,0.277547392,0.112505,95.48683697,0.15,64.74577466,0.03359326
0.5722,16.5388,6.536418,3.224762,0.1749618,5.0662,0.01226199,0.023,237.289258,0.057117883,0.26192,277.8131221,0.02,512.8383186,0.03971107
0.4998,12.5319,6.972928,2.511111,0.193235091,5.0574,0.005183714,0.038,243.6481137,0.04808466,0.207145,363.3586174,0.07,687.6163291,0.01217116
0.63869,13.8291,6.754026,2.548892,0.155433297,5.0555,0.01907392,0.065,245.1600417,0.076596566,1.22247,390.3879721,17.23,687.6163291,0.08492998
0.4955,8.38877,6.492641,1.23804,0.155730546,5.0543,0.008407056,0.064,181.0594995,0.01641562,0.815025,129.3138679,0.12,95.03284876,0.02757732
0.4538,11.7376,6.337999,1.666845,0.177255577,5.05,0.005118871,0.096,122.36,0.050242653,0.0709,95.48683697,0.15,64.74577466,0.02696458
0.48312,11.2396,6.780062,2.890922,0.141693658,5.0498,0.02470535,0.053,102.49,0.080731775,1.652157,106.2334968,0,104.5081246,0.2258466
0.5488,15.5897,6.690722,3.498476,0.175594827,5.0482,0.01588069,0.045,222.483436,0.130584577,1.809585,277.8131221,0.02,512.8383186,0.02713367
0.50811,9.71872,6.314781,1.470885,0.149516825,5.0431,0.0109807,0.046,174.5,0.109402037,0.077435,129.3138679,0.12,44.28451654,0.04635527
0.5361,11.9513,6.473143,1.911259,0.185732638,5.0412,0.019886,0.025,235.3655862,0.117530751,0.39929,363.3586174,0.07,512.8383186,0.06104988
0.476,9.3959,6.323472,1.091877,0.12418834,5.0408,0.003694107,0.049,52.02,0.012934987,0.689105,124.3355367,0,96.61290641,0.0205993
0.7,8.30255,6.493604,1.97463,0.176187228,5.0377,0.01722169,0.051,41.89,0.10597622,0.0046,125.7,0,96.61290641,0.1079753
0.5214,13.0627,6.354936,2.147254,0.182204953,5.0338,0.0206146,0.03,240.3678342,0.040683781,0.095175,363.3586174,0.07,687.6163291,0.01999606
0.5192,11.9218,6.282175,1.440102,0.168317304,5.0302,0.003147931,0.015,95.49,0.696412275,0.015415,124.3355367,0,104.5081246,0.01593985
0.53758,11.1766,6.598952,1.278052,0.093166589,5.0296,0.007054601,0.05,84.81,0.055143603,0.860155,106.2334968,0,104.5081246,0.05245845
0.5491,15.807,6.660961,1.77896,0.157632497,5.0277,0.03473434,0.054,234.9370951,0.02911926,4.384385,363.3586174,0.07,512.8383186,0.02622597
0.614,11.73,6.541281,3.467061,0.099602696,5.0269,0.007985159,0.038,79.46,0.529517701,0.04804,124.3355367,0,96.61290641,0.04648179
0.40123,12.1064,6.572015,1.673891,0.14698077,5.022,0.0119599,0.037,243.4047276,0.228691878,1.10283,125.7,0,472.2192815,0.08808445
0.4756,9.31998,6.436702,1.358291,0.115145821,5.0162,0.00443541,0.05,136.55,0.054792207,0.639075,92.11420781,0.39,48.68357734,0.02331066
0.69383,8.62731,6.413466,1.283507,0.217722283,5.0158,0.002797582,0.011,92.02,0.032822936,0.118655,124.3355367,0,104.5081246,0.02411958
0.22394,14.1692,6.563854,3.408126,0.198397767,5.0136,0.01075353,0.372,207.2230445,0.015289256,0.33716,206.6387024,0.1,290.3845297,0.01493167
0.5521,14.7938,6.918582,5.688219,0.220163984,5.0065,0.06291686,0.043,223.421986,0.09294068,1.38212,277.8131221,0.02,290.3845297,0.1506514
0.613,12.404,6.460212,1.778877,0.187279641,5.0053,0.01128222,0.062,175.48,0.153820839,0.338465,92.11420781,0.39,44.28451654,0.05304035
0.7661,13.0644,7.337827,5.802434,0.137400385,4.9943,0.01063362,0.006,167.28,0.191311531,0.420895,95.48683697,0.15,48.68357734,0.04436581
0.3289,16.0373,6.83125,3.435258,0.196563774,4.9912,0.008157112,0.013,196.5497398,0.008668384,0.27541,277.8131221,0.02,290.3845297,0.02931844
0.4991,9.45065,6.261317,1.389861,0.135998912,4.9894,0.008660178,0.029,142.45,0.14225578,0.101085,92.11420781,0.39,48.68357734,0.03797458
0.4958,13.1952,6.295451,1.976803,0.131244829,4.9835,0.01000197,0.061,196.9888458,0.066843183,0.161965,129.3138679,0.12,95.03284876,0.0278048
0.67,8.01246,6.693204,3.800035,0.109893952,4.9817,0.01430436,0.039,127.24,0.318673111,1.994175,106.2334968,0,104.5081246,0.07705355
0.5034,15.7672,6.488603,5.757289,0.126097128,4.9806,0.02276272,0.157,212.2797322,0.151153376,0.0851,206.6387024,0.1,290.3845297,0.04680515
0.6088,11.7314,6.421745,1.676761,0.123096113,4.9796,0.0111298,0.101,148.29,0.143921465,0.52,95.48683697,0.15,48.68357734,0.0550791
0.6012,9.34242,6.44207,1.395367,0.133372319,4.9723,0.01242799,0.039,95.2,0.081646995,0.637715,106.2334968,0,104.5081246,0.06048708
0.4787,8.71068,6.620829,1.314545,0.14031789,4.9692,0.005644755,0.055,240.3937793,0.010529528,0.11588,125.7,0,472.2192815,0.03834093
0.70727,14.3137,6.881347,2.220881,0.157475701,4.9661,0.03066285,0.037,270.1187613,0.249632129,0.1007,390.3879721,17.23,472.2192815,0.03454955
0.5377,14.4479,6.719367,3.513045,0.21624299,4.9659,0.01142221,0.151,225.1226821,0.14485216,0.41684,206.6387024,0.1,290.3845297,0.0533963
0.53728,10.6531,6.480732,1.646279,0.211176088,4.9618,0.000613549,0.09,171.31,0.055204012,0.50182,129.3138679,0.12,44.28451654,0.0362162
0.6484,11.1067,6.669859,2.617985,0.12946313,4.9608,0.01666107,0.083,182.94,0.551402056,0.86659,92.11420781,0.39,44.28451654,0.07993826
0.3309,15.0761,6.580228,3.284915,0.196719878,4.9602,0.006547496,0.026,171.8760736,0.006702585,0.3845533,206.6387024,0.1,95.03284876,0.0321791
0.57092,16.0671,6.419399,2.096932,0.192420074,4.9495,0.009429876,0.013,233.1377373,0.026280591,0.28524,390.3879721,17.23,472.2192815,0.01974411
0.59039,11.6611,6.76261,7.533401,0.156312416,4.9487,0.01447247,0.104,200.4250871,0.040670904,0.2003,206.6387024,0.1,95.03284876,0.02209726
0.455,8.60201,6.407813,0.9550059,0.136588683,4.9479,0.002434308,0.008,44.82,0.017829843,0.14529,124.3355367,0,96.61290641,0.01903515
0.5095,11.4211,6.58174,1.766474,0.124826081,4.9417,0.02983035,0.133,151.29,0.032971577,2.316485,95.48683697,0.15,48.68357734,0.1713997
0.43,14.6161,6.455545,1.942164,0.139060469,4.9406,0.01438011,0.022,218.8505371,0.048554637,0.049115,277.8131221,0.02,512.8383186,0.04212329
0.5183,14.0654,6.609596,3.616806,0.185748163,4.9397,0.02746754,0.091,225.5405818,0.045879446,0.044945,277.8131221,0.02,512.8383186,0.05634031
0.53307,15.963,6.759487,2.160179,0.166948987,4.9379,0.02683825,0.043,240.5884319,0.014007427,0.50488,390.3879721,17.23,687.6163291,0.1744858
0.8335,9.69826,7.071419,6.366162,0.115377959,4.9292,0.04089249,0.05,284.0490916,0.264993075,0.67914,125.7,0,472.2192815,0.2210011
0.56746,11.4744,6.584221,3.759746,0.193351677,4.9214,0.000541153,0.025,191.6251322,0.115432267,0.55722,206.6387024,0.1,95.03284876,0.03663661
0.6027,12.8378,6.68973,6.341552,0.253727529,4.92,0.002632372,0.022,226.5472701,0.030658159,0.036575,206.6387024,0.1,290.3845297,0.01218116
0.689,10.9894,6.909984,6.395583,0.2410014,4.9197,0.02646428,0.052,176.42,0.628024025,0.03574,92.11420781,0.39,44.28451654,0.08595892
0.5109,12.8825,6.431281,2.104567,0.232207857,4.9179,0.01255054,0.053,245.6481019,0.012266788,0.05427,390.3879721,17.23,472.2192815,0.02495751
0.51967,12.5963,6.558969,1.670593,0.181294612,4.9166,0.01763746,0.012,260.0179439,0.028163907,0.7181,390.3879721,17.23,472.2192815,0.05225714
0.47663,11.525,6.929433,3.603779,0.189077075,4.9123,0.03847738,0.155,234.1293772,0.166853868,0.028325,363.3586174,0.07,687.6163291,0.2166431
0.593,12.9827,6.687712,4.665496,0.155421574,4.9066,0.01703896,0.051,193.66,0.107198292,0.281005,92.11420781,0.39,44.28451654,0.07948027
0.5617,10.2281,6.595145,2.724271,0.110245693,4.897,0.02803922,0.301,140.76,0.169898516,1.001195,95.48683697,0.15,64.74577466,0.2083273
0.7438,7.59553,6.74868,3.806337,0.152025589,4.8964,0.01793589,0.046,67.8,0.08997437,0.18711,125.7,0,96.61290641,0.07298611
0.5687,12.1093,6.53356,2.634626,0.20191044,4.892,0.001488136,0.017,180.25,0.008472341,0.041245,92.11420781,0.39,44.28451654,0.01188308
0.5409,13.2123,6.543184,2.110373,0.161009178,4.8904,0.009813234,0.011,221.012443,0.021653947,0.010555,363.3586174,0.07,512.8383186,0.02031294
0.4466,12.6543,6.998385,1.835193,0.25690247,4.8833,0.02877679,0.035,84.37,0.140542266,1.27035,106.2334968,0,104.5081246,0.1765694
0.525,11.4524,6.249612,4.823192,0.186255932,4.8798,0.007241393,0.03,201.4083644,0.027666382,0.05086,206.6387024,0.1,95.03284876,0.01301783
0.67,10.6045,6.900193,4.502811,0.123730681,4.8755,0.06280625,0.054,80.2,0.357693373,6.55299,125.7,0,96.61290641,0.2318692
0.58,10.164,6.121886,1.867446,0.160116992,4.8742,0.006363085,0.024,57.03,0.155801311,0.65838,124.3355367,0,96.61290641,0.02817435
0.4516,8.60087,6.284608,1.551112,0.137055142,4.867,0.006570658,0.057,143.51,0.259504811,1.36382,92.11420781,0.39,48.68357734,0.03225833
0.47683,10.7244,6.969058,5.038451,0.159903144,4.86,0.03630962,0.164,226.6374922,0.163044285,0.040055,277.8131221,0.02,512.8383186,0.213308
0.40159,12.7582,6.480915,1.752136,0.135033708,4.8594,0.01213796,0.04,236.3746117,0.055802709,0.39118,125.7,0,472.2192815,0.09304672
0.5146,12.8026,6.341369,4.80726,0.280273193,4.8579,0.02264063,0.012,240.613577,0.092831017,1.307925,277.8131221,0.02,512.8383186,0.0231466
0.646,10.5632,6.431359,3.028441,0.129240889,4.8563,0.01139284,0.039,71.58,0.218614555,1.04077,125.7,0,96.61290641,0.0537021
0.5364,16.5456,6.762125,5.390525,0.18978062,4.8562,0.04072819,0.066,205.6515601,0.086306973,0.64822,277.8131221,0.02,290.3845297,0.07849426
0.475,9.23605,6.172039,1.435389,0.112707805,4.8554,0.00137048,0.032,275.9399238,0.124862931,0.09512,125.7,0,472.2192815,0.007760886
0.5202,8.76148,6.342071,1.106733,0.105425921,4.8545,0.02048454,0.062,127.04,0.082050721,0.63092,106.2334968,0,64.74577466,0.1125104
0.5788,12.5446,6.551137,3.758087,0.173294053,4.8539,0.02202977,0.092,199.4240172,0.100070244,0.963175,206.6387024,0.1,95.03284876,0.09889686
0.5275,11.8473,6.671056,1.638188,0.129574994,4.8529,0.008167467,0.123,167.55,0.084376919,0.45439,92.11420781,0.39,44.28451654,0.04046207
0.569,7.45293,6.580484,2.771366,0.099613226,4.8505,0.00224519,0.029,77.26,0.447147639,0.07408,124.3355367,0,96.61290641,0.01286022
0.5572,10.0849,6.547002,2.641566,0.106915368,4.8491,0.02246981,0.172,98.05,0.178270747,0.914305,106.2334968,0,104.5081246,0.1707971
0.457,8.93679,6.327823,1.288387,0.105402855,4.8471,0.004436727,0.063,122.81,0.066983537,0.56419,95.48683697,0.15,64.74577466,0.02508603
0.6276,15.6094,6.46829,2.46467,0.121982955,4.8416,0.01169525,0.099,164.71,0.319899141,0.87773,92.11420781,0.39,48.68357734,0.06176988
0.53554,12.5275,6.535269,2.889628,0.137870181,4.8407,0.01132683,0.083,146.05,0.149338066,0.701255,95.48683697,0.15,64.74577466,0.06445514
0.5231,15.8405,6.65906,5.246741,0.150957896,4.8384,0.02454008,0.07,180.0994991,0.085810271,0.5945,206.6387024,0.1,95.03284876,0.07108214
0.515,11.0507,6.639325,1.439866,0.099025425,4.8376,0.01092291,0.059,269.57214,0.094614608,1.61511,125.7,0,472.2192815,0.05962847
0.529,10.6517,6.719449,1.750884,0.145339331,4.8369,0.02020217,0.027,150.71,0.179261112,3.089275,95.48683697,0.15,64.74577466,0.1030148
0.50434,9.49515,6.506249,1.211243,0.114714606,4.8346,0.02085724,0.058,92.22,0.042333715,0.177835,106.2334968,0,104.5081246,0.1325263
0.5261,12.8178,6.537979,2.469071,0.170610858,4.8329,0.00752906,0.009,212.3090481,0.023221603,0.007985,277.8131221,0.02,290.3845297,0.01756953
0.4798,10.4014,6.474869,1.411863,0.110036422,4.8326,0.007946883,0.067,50.95,0.237770668,1.04274,125.7,0,96.61290641,0.04600059
0.575,8.37764,7.174018,1.713297,0.178638266,4.8311,0.08366935,0.079,170.02,0.068425476,7.16084,129.3138679,0.12,44.28451654,0.4169197
0.52349,15.7923,6.641125,2.572327,0.258203732,4.8307,0.02685605,0.062,247.4511747,0.243934057,0.90763,390.3879721,17.23,472.2192815,0.02247394
0.57146,11.5971,6.392361,2.011755,0.305216426,4.83,0.004201565,0.038,190.2773549,0.001350804,0.0233825,129.3138679,0.12,95.03284876,0.01676884
0.57508,16.2828,6.689291,1.763125,0.15591257,4.8229,0.03553098,0.066,248.8768892,0.033769999,1.2156,390.3879721,17.23,687.6163291,0.02509454
0.59764,12.384,6.710911,3.766684,0.191909112,4.8201,0.003646344,0.024,216.3776388,0.288628845,0.5897,277.8131221,0.02,290.3845297,0.03518746
0.5122,15.8158,6.528606,2.452316,0.230691666,4.8182,0.0122184,0.126,225.9095126,0.07749256,0.39848,363.3586174,0.07,512.8383186,0.01713024
0.572,10.8715,6.645227,1.499472,0.161127895,4.815,0.01525407,0.077,97.46,0.116326312,2.04844,106.2334968,0,104.5081246,0.08285807
0.6588,15.8124,6.578571,1.383767,0.208244966,4.8133,0.005996148,0.054,141.67,0.086092942,1.540125,92.11420781,0.39,48.68357734,0.02917962
0.5,14.0386,6.552973,2.594307,0.196665121,4.8132,0.01701711,0.058,244.0119609,0.027753101,1.14601,390.3879721,17.23,472.2192815,0.02109095
0.52,13.1612,6.476724,2.437129,0.211410396,4.8105,0.02254189,0.049,225.8401229,0.040446227,0.15984,363.3586174,0.07,687.6163291,0.05084878
0.5173,9.84194,6.516068,1.422886,0.123594117,4.8062,0.01166338,0.075,155.68,0.071872685,0.13765,92.11420781,0.39,44.28451654,0.06847283
0.5084,11.214,6.15786,1.525796,0.167848186,4.8016,0.005155894,0.067,194.4580416,0.01279234,0.07719,129.3138679,0.12,95.03284876,0.01818506
0.7001,19.1635,6.711313,2.267965,0.301068794,4.8007,0.02771721,0.05,227.0433168,0.126494624,2.2596,363.3586174,0.07,512.8383186,0.04117277
0.5421,13.0598,6.226651,1.529831,0.165651153,4.8,0.006896018,0.04,168.97,0.052708989,0.317795,92.11420781,0.39,44.28451654,0.03251307
0.51756,14.3953,6.401811,1.989191,0.110842174,4.7943,0.01241761,0.141,96.74,0.226394964,0.800115,106.2334968,0,104.5081246,0.07739951
0.5721,12.0994,6.351202,1.444875,0.15548291,4.794,0.004949558,0.042,188.3143887,0.019966763,0.792305,129.3138679,0.12,95.03284876,0.02506248
0.5229,11.5833,6.397683,0.8268881,0.11987982,4.7862,0.01037406,0.107,123.51,0.018390394,0.302105,95.48683697,0.15,64.74577466,0.05327692
0.4984,9.41342,6.523659,1.824065,0.103506658,4.7851,0.01373027,0.039,49.22,1.180450614,0.11011,124.3355367,0,96.61290641,0.09020627
0.596,11.88801947,6.695924,3.078062,0.225659541,4.785,0.127642,0.624,140.34,0.411096336,10.61331,95.48683697,0.15,64.74577466,0.5666294
0.5824,11.3763,6.379902,1.794101,0.12083862,4.7795,0.01088396,0.054,99.88,0.108037113,0.35308,124.3355367,0,104.5081246,0.05092979
0.67564,9.04823,7.028097,4.35028,0.163685117,4.779,0.02086907,0.113,192.4242821,0.012398548,0.213235,206.6387024,0.1,95.03284876,0.07439929
0.5039,13.1719,6.387118,1.846845,0.210415003,4.7784,0.01175798,0.017,225.4811259,0.098173868,0.35326,390.3879721,17.23,687.6163291,0.01737174
0.551,13.341,6.487396,2.752661,0.208292492,4.7756,0.009853023,0.02,199.6214198,0.1647534,0.291675,206.6387024,0.1,95.03284876,0.0361705
0.7044,13.8479,6.849628,2.202112,0.144761848,4.7669,0.03031518,0.024,260.4537158,0.223221804,0.098535,363.3586174,0.07,687.6163291,0.03475677
